,location,total_sqft,bath,price,bedrooms
7349,Yelahanka,1270,2.0,57.0,2.0
7350,Yelahanka,1300,2.0,69.23,2.0
7351,Yelahanka,1185,2.0,45.0,2.0
7352,Yelahanka,1140,2.0,50.66,2.0
7353,Yelahanka,1200,2.0,60.0,2.0
7354,Yelahanka,1195,2.0,53.105,2.0
7355,Yelahanka,1408,2.0,58.0,2.0
7356,Yelahanka,1104,2.0,58.0,2.0
7357,Yelahanka,1175,2.0,67.77,2.0
7358,Yelahanka,1322,2.0,77.9,2.0
7359,Yelahanka,1315,2.0,77.0,2.0
7360,Yelahanka,1045,2.0,45.0,2.0
7361,Yelahanka,1362,2.0,66.0,2.0
7362,Yelahanka,1234,2.0,80.0,2.0
7363,Yelahanka,1180,2.0,55.0,2.0
7364,Yelahanka,1267,3.0,78.0,2.0
7365,Yelahanka,1360,2.0,78.19,2.0
7366,Yelahanka,1025,2.0,44.0,2.0
7367,Yelahanka,1600,2.0,75.0,3.0
7368,Yelahanka,1282,2.0,48.7,3.0
7369,Yelahanka,1705,3.0,95.0,3.0
7370,Yelahanka,1450,3.0,65.255,3.0
7371,Yelahanka,1662,3.0,67.98,3.0
7372,Yelahanka,1614,3.0,95.0,3.0
7373,Yelahanka,1381,2.0,52.48,3.0
7374,Yelahanka,1815,3.0,82.0,3.0
7375,Yelahanka,1705,3.0,74.16,3.0
7376,Yelahanka,1825,3.0,105.0,3.0
7377,Yelahanka,1603,3.0,96.0,3.0
7378,Yelahanka,1455,3.0,61.5,3.0
7379,Yelahanka,1616,3.0,65.0,3.0
7380,Yelahanka,1517,3.0,76.3,3.0
7381,Yelahanka,1371,2.0,65.0,3.0
7382,Yelahanka,1712,3.0,82.0,3.0
7383,Yelahanka,1566,3.0,97.0,3.0
7384,Yelahanka,1180,3.0,55.0,3.0
7385,Yelahanka,1400,2.0,80.54,3.0
7386,Yelahanka,1391,2.0,64.5,3.0
7387,Yelahanka,1500,2.0,63.0,3.0
7388,Yelahanka,1465,3.0,80.01,3.0
7389,Yelahanka,1721,3.0,80.86,3.0
7390,Yelahanka,1692,3.0,83.0,3.0
7391,Yelahanka,1345,2.0,57.0,3.0
7392,Yelahanka,1614,2.0,100.0,3.0
7393,Yelahanka,1890,3.0,108.0,3.0
7394,Yelahanka,1556,3.0,86.0,3.0
7395,Yelahanka,1610,4.0,85.0,3.0
7396,Yelahanka,1075,2.0,42.0,3.0
7397,Yelahanka,1484,2.0,56.4,3.0
7398,Yelahanka,1859,3.0,108.0,3.0
7399,Yelahanka,1711,3.0,85.61,3.0
7400,Yelahanka,1614,3.0,95.0,3.0
7401,Yelahanka,1650,3.0,105.0,3.0
7402,Yelahanka,1282,2.0,48.72,3.0
7403,Yelahanka,1620,3.0,90.0,3.0
7404,Yelahanka,1614,3.0,93.0,3.0
7405,Yelahanka,1653,3.0,93.0,3.0
7406,Yelahanka,1560,2.0,98.0,3.0
7407,Yelahanka,1780,3.0,107.0,3.0
7408,Yelahanka,1342,2.0,75.0,3.0
7409,Yelahanka,1823,3.0,103.0,3.0
7410,Yelahanka,1792,3.0,104.0,3.0
7411,Yelahanka,1705,3.0,91.0,3.0
7412,Yelahanka,1890,4.0,85.0,3.0
7413,Yelahanka,1835,3.0,108.0,3.0
7414,Yelahanka,1847,3.0,92.0,3.0
7415,Yelahanka,1890,3.0,109.0,3.0
7416,Yelahanka,1491,3.0,85.0,3.0
7417,Yelahanka,1517,3.0,71.28,3.0
7418,Yelahanka,1756,3.0,66.73,3.0
7419,Yelahanka,1600,3.0,100.0,3.0
7420,Yelahanka,1664,3.0,73.95,3.0
7421,Yelahanka,1705,3.0,85.0,3.0
7422,Yelahanka,1350,2.0,85.0,3.0
7423,Yelahanka,1633,3.0,110.0,3.0
7424,Yelahanka,1355,2.0,75.0,3.0
7425,Yelahanka,1325,2.0,58.0,3.0
7426,Yelahanka,1430,3.0,61.0,3.0
7427,Yelahanka,1355,2.0,51.5,3.0
7428,Yelahanka,1282,2.0,48.72,3.0
7429,Yelahanka,3461,4.0,173.0,4.0
7430,Yelahanka,3042,4.0,131.0,4.0
7431,Yelahanka,2912,6.0,125.5,4.0
7432,Yelahanka,2675,4.0,140.0,4.0
7433,Yelahanka,2600,4.0,175.0,4.0
7434,Yelahanka,2088,5.0,110.0,4.0
7435,Yelahanka,3019,6.0,190.0,4.0
7436,Yelahanka,3175,4.0,156.0,4.0
7437,Yelahanka,4000,5.0,220.0,5.0
7438,Yelahanka,2500,3.0,120.0,5.0
7439,Yelahanka,3600,6.0,200.0,6.0
7440,Yelahanka New Town,650,1.0,33.0,1.0
7441,Yelahanka New Town,500,1.0,20.0,1.0
7442,Yelahanka New Town,440,1.0,16.5,1.0
7443,Yelahanka New Town,650,1.0,20.0,1.0
7444,Yelahanka New Town,350,1.0,13.5,1.0
7445,Yelahanka New Town,500,2.0,24.0,1.0
7446,Yelahanka New Town,650,1.0,17.0,1.0
7447,Yelahanka New Town,450,1.0,16.0,1.0
7448,Yelahanka New Town,450,1.0,15.0,1.0
7449,Yelahanka New Town,500,1.0,18.0,1.0
7450,Yelahanka New Town,488,1.0,20.0,1.0
7451,Yelahanka New Town,650,1.0,18.0,1.0
7452,Yelahanka New Town,1385,2.0,65.0,2.0
7453,Yelahanka New Town,960,2.0,50.0,2.0
7454,Yelahanka New Town,1100,2.0,58.0,2.0
7455,Yelahanka New Town,860,1.0,31.0,2.0
7456,Yelahanka New Town,1000,2.0,44.0,2.0
7457,Yelahanka New Town,1290,2.0,70.0,2.0
7458,Yelahanka New Town,1610,3.0,92.0,3.0
7459,Yelahanka New Town,1700,3.0,90.0,3.0
7460,Yelahanka New Town,1541,3.0,80.0,3.0
7461,Yelahanka New Town,1599,3.0,80.0,3.0
7462,Yelahanka New Town,1209,2.0,65.0,3.0
7463,Yelahanka New Town,1400,2.0,80.0,3.0
7464,Yelahanka New Town,1420,2.0,75.0,3.0
7465,Yelahanka New Town,1800,2.0,45.0,3.0
7466,Yelahanka New Town,1426,2.0,61.5,3.0
7467,Yelahanka New Town,1740,3.0,150.0,3.0
7468,Yelahanka New Town,1000,2.0,48.0,3.0
7469,Yelahanka New Town,2095,3.0,109.0,4.0
7470,Yelenahalli,1240,2.0,47.12,2.0
7471,Yelenahalli,1200,2.0,46.17,2.0
7472,Yelenahalli,1260,2.0,47.88,2.0
7473,Yelenahalli,1175,2.0,50.0,2.0
7474,Yelenahalli,1200,2.0,45.6,2.0
7475,Yelenahalli,1200,2.0,46.17,2.0
7476,Yelenahalli,1160,2.0,44.08,2.0
7477,Yelenahalli,1600,3.0,61.37,3.0
7478,Yelenahalli,1500,2.0,57.0,3.0
7479,Yelenahalli,1650,3.0,68.0,3.0
7480,Yeshwanthpur,667,1.0,36.85,1.0
7481,Yeshwanthpur,665,1.0,36.85,1.0
7482,Yeshwanthpur,671,1.0,36.85,1.0
7483,Yeshwanthpur,668,1.0,36.85,1.0
7484,Yeshwanthpur,673,1.0,36.85,1.0
7485,Yeshwanthpur,669,1.0,36.85,1.0
7486,Yeshwanthpur,670,1.0,36.85,1.0
7487,Yeshwanthpur,666,1.0,36.8,1.0
7488,Yeshwanthpur,674,1.0,36.85,1.0
7489,Yeshwanthpur,672,1.0,36.85,1.0
7490,Yeshwanthpur,1170,2.0,57.0,2.0
7491,Yeshwanthpur,1161,2.0,64.08,2.0
7492,Yeshwanthpur,1185,2.0,75.84,2.0
7493,Yeshwanthpur,1195,2.0,100.0,2.0
7494,Yeshwanthpur,1168,2.0,64.08,2.0
7495,Yeshwanthpur,1200,2.0,63.0,2.0
7496,Yeshwanthpur,1240,2.0,80.0,2.0
7497,Yeshwanthpur,1144,2.0,67.0,2.0
7498,Yeshwanthpur,1165,2.0,85.0,2.0
7499,Yeshwanthpur,1163,2.0,64.08,2.0
7500,Yeshwanthpur,1165,2.0,64.08,2.0
7501,Yeshwanthpur,1167,2.0,64.08,2.0
7502,Yeshwanthpur,1164,2.0,64.08,2.0
7503,Yeshwanthpur,1162,2.0,64.08,2.0
7504,Yeshwanthpur,1166,2.0,64.08,2.0
7505,Yeshwanthpur,1195,2.0,100.0,2.0
7506,Yeshwanthpur,1169,2.0,64.08,2.0
7507,Yeshwanthpur,1160,2.0,64.08,2.0
7508,Yeshwanthpur,2502,3.0,138.0,3.0
7509,Yeshwanthpur,1693,3.0,108.0,3.0
7510,Yeshwanthpur,2557,3.0,141.0,3.0
7511,Yeshwanthpur,1850,3.0,100.0,3.0
7512,Yeshwanthpur,1313,3.0,96.0,3.0
7513,Yeshwanthpur,2559,3.0,141.0,3.0
7514,Yeshwanthpur,1430,3.0,72.0,3.0
7515,Yeshwanthpur,1382,2.0,76.18,3.0
7516,Yeshwanthpur,1385,2.0,76.18,3.0
7517,Yeshwanthpur,3027,4.0,260.0,3.0
7518,Yeshwanthpur,1679,3.0,92.13,3.0
7519,Yeshwanthpur,1381,2.0,76.18,3.0
7520,Yeshwanthpur,1678,3.0,92.13,3.0
7521,Yeshwanthpur,1713,3.0,110.0,3.0
7522,Yeshwanthpur,2501,3.0,138.0,3.0
7523,Yeshwanthpur,1855,3.0,140.0,3.0
7524,Yeshwanthpur,2504,3.0,138.0,3.0
7525,Yeshwanthpur,1825,3.0,145.0,3.0
7526,Yeshwanthpur,1384,2.0,76.18,3.0
7527,Yeshwanthpur,1855,3.0,140.0,3.0
7528,Yeshwanthpur,1500,3.0,100.0,3.0
7529,Yeshwanthpur,1520,3.0,85.0,3.0
7530,Yeshwanthpur,1677,3.0,92.13,3.0
7531,Yeshwanthpur,1383,2.0,76.18,3.0
7532,Yeshwanthpur,1692,3.0,108.0,3.0
7533,Yeshwanthpur,2500,3.0,138.0,3.0
7534,Yeshwanthpur,1676,3.0,92.13,3.0
7535,Yeshwanthpur,2503,3.0,138.0,3.0
7536,Yeshwanthpur,1855,3.0,135.0,3.0
7537,Yeshwanthpur,1876,3.0,160.0,3.0
7538,Yeshwanthpur,1675,3.0,92.13,3.0
7539,Yeshwanthpur,1950,4.0,130.0,4.0
7540,Yeshwanthpur,3600,5.0,220.0,4.0
7541,Yeshwanthpur,2500,5.0,185.0,6.0
7542,other,600,1.0,38.0,1.0
7543,other,700,1.0,41.0,1.0
7544,other,1200,2.0,85.0,1.0
7545,other,540,1.0,36.0,1.0
7546,other,416,1.0,18.5,1.0
7547,other,834,1.0,60.0,1.0
7548,other,469,1.0,25.0,1.0
7549,other,600,1.0,50.0,1.0
7550,other,425,1.0,20.03,1.0
7551,other,600,1.0,60.0,1.0
7552,other,1000,2.0,93.0,1.0
7553,other,686,1.0,17.0,1.0
7554,other,530,1.0,20.0,1.0
7555,other,950,1.0,40.0,1.0
7556,other,750,1.0,56.25,1.0
7557,other,1200,1.0,28.0,1.0
7558,other,485,1.0,15.0,1.0
7559,other,595,1.0,42.0,1.0
7560,other,650,1.0,26.0,1.0
7561,other,500,1.0,20.0,1.0
7562,other,336,2.0,25.0,1.0
7563,other,750,1.0,25.0,1.0
7564,other,1050,1.0,70.0,1.0
7565,other,400,1.0,14.0,1.0
7566,other,600,1.0,32.0,1.0
7567,other,700,1.0,41.0,1.0
7568,other,600,1.0,17.0,1.0
7569,other,890,1.0,75.0,1.0
7570,other,800,1.0,52.0,1.0
7571,other,900,1.0,30.0,1.0
7572,other,705,1.0,36.5,1.0
7573,other,596,1.0,42.0,1.0
7574,other,650,1.0,30.0,1.0
7575,other,910,1.0,42.0,1.0
7576,other,532,1.0,22.49,1.0
7577,other,750,2.0,50.0,1.0
7578,other,813,1.0,39.0,1.0
7579,other,735,1.0,75.0,1.0
7580,other,500,1.0,24.0,1.0
7581,other,833,1.0,49.0,1.0
7582,other,450,1.0,25.0,1.0
7583,other,600,1.0,43.0,1.0
7584,other,500,1.0,15.0,1.0
7585,other,1200,2.0,45.0,1.0
7586,other,840,1.0,75.0,1.0
7587,other,550,1.0,23.0,1.0
7588,other,1200,1.0,69.0,1.0
7589,other,1200,1.0,48.0,1.0
7590,other,550,1.0,16.0,1.0
7591,other,450,1.0,60.0,1.0
7592,other,600,2.0,23.0,1.0
7593,other,650,1.0,16.0,1.0
7594,other,834,1.0,62.0,1.0
7595,other,600,1.0,52.0,1.0
7596,other,470,2.0,10.0,1.0
7597,other,375,1.0,26.0,1.0
7598,other,400,1.0,35.0,1.0
7599,other,825,2.0,40.0,1.0
7600,other,600,1.0,33.0,1.0
7601,other,800,1.0,72.0,1.0
7602,other,655,1.0,27.0,1.0
7603,other,600,1.0,18.0,1.0
7604,other,800,1.0,32.0,1.0
7605,other,600,1.0,35.0,1.0
7606,other,500,1.0,20.0,1.0
7607,other,425,1.0,15.0,1.0
7608,other,510,1.0,34.0,1.0
7609,other,600,1.0,45.0,1.0
7610,other,672,1.0,27.0,1.0
7611,other,560,1.0,19.0,1.0
7612,other,520,2.0,29.0,1.0
7613,other,600,1.0,58.0,1.0
7614,other,1000,1.0,19.0,1.0
7615,other,375,1.0,40.0,1.0
7616,other,812,1.0,26.0,1.0
7617,other,600,2.0,35.0,1.0
7618,other,565,1.0,33.0,1.0
7619,other,630,2.0,70.0,1.0
7620,other,420,1.0,23.5,1.0
7621,other,560,1.0,21.0,1.0
7622,other,500,1.0,16.0,1.0
7623,other,648,1.0,34.0,1.0
7624,other,535,1.0,35.0,1.0
7625,other,551,1.0,30.0,1.0
7626,other,550,1.0,16.0,1.0
7627,other,450,1.0,30.0,1.0
7628,other,900,1.0,52.3,1.0
7629,other,801,1.0,33.645,1.0
7630,other,1050,2.0,41.0,1.0
7631,other,620,1.0,25.0,1.0
7632,other,400,2.0,50.0,1.0
7633,other,1200,1.0,48.0,1.0
7634,other,600,1.0,20.0,1.0
7635,other,660,1.0,30.0,1.0
7636,other,660,1.0,35.0,1.0
7637,other,936,1.0,53.0,1.0
7638,other,650,1.0,50.0,1.0
7639,other,720,1.0,32.39,1.0
7640,other,509,1.0,20.0,1.0
7641,other,1200,1.0,65.0,1.0
7642,other,418,1.0,17.0,1.0
7643,other,610,1.0,28.0,1.0
7644,other,1200,1.0,39.82,1.0
7645,other,410,1.0,48.0,1.0
7646,other,705,1.0,65.0,1.0
7647,other,648,1.0,40.0,1.0
7648,other,500,1.0,13.0,1.0
7649,other,793,1.0,40.0,1.0
7650,other,850,1.0,50.0,1.0
7651,other,540,1.0,22.0,1.0
7652,other,700,1.0,25.5,1.0
7653,other,595,1.0,40.0,1.0
7654,other,747,1.0,27.0,1.0
7655,other,500,1.0,51.0,1.0
7656,other,720,1.0,28.0,1.0
7657,other,600,1.0,22.8,1.0
7658,other,540,1.0,24.0,1.0
7659,other,600,1.0,24.0,1.0
7660,other,450,1.0,20.0,1.0
7661,other,540,1.0,22.5,1.0
7662,other,530,1.0,18.0,1.0
7663,other,812,1.0,26.0,1.0
7664,other,1100,2.0,48.0,2.0
7665,other,869,2.0,36.0,2.0
7666,other,1270,2.0,50.0,2.0
7667,other,1500,2.0,185.0,2.0
7668,other,840,2.0,45.0,2.0
7669,other,845,2.0,55.0,2.0
7670,other,1200,2.0,65.0,2.0
7671,other,1007,2.0,43.0,2.0
7672,other,1200,2.0,50.0,2.0
7673,other,966,2.0,49.9,2.0
7674,other,782,2.0,55.68,2.0
7675,other,945,2.0,54.0,2.0
7676,other,1340,2.0,55.7,2.0
7677,other,1207,2.0,43.5,2.0
7678,other,1500,2.0,115.0,2.0
7679,other,1148,2.0,60.0,2.0
7680,other,1110,2.0,55.0,2.0
7681,other,1080,2.0,39.0,2.0
7682,other,1060,2.0,60.0,2.0
7683,other,1285,2.0,72.5,2.0
7684,other,1060,2.0,55.0,2.0
7685,other,900,2.0,22.5,2.0
7686,other,1280,2.0,69.0,2.0
7687,other,700,1.0,26.0,2.0
7688,other,900,2.0,110.0,2.0
7689,other,1084,2.0,50.0,2.0
7690,other,950,2.0,47.0,2.0
7691,other,850,2.0,27.0,2.0
7692,other,1113,2.0,51.0,2.0
7693,other,1200,2.0,55.0,2.0
7694,other,1200,2.0,79.0,2.0
7695,other,1230,2.0,48.0,2.0
7696,other,950,2.0,50.0,2.0
7697,other,1460,2.0,58.0,2.0
7698,other,1185,2.0,38.0,2.0
7699,other,1069,2.0,55.0,2.0
7700,other,850,2.0,30.0,2.0
7701,other,1150,2.0,126.0,2.0
7702,other,1200,2.0,62.0,2.0
7703,other,1200,2.0,74.0,2.0
7704,other,1000,2.0,53.0,2.0
7705,other,720,2.0,45.0,2.0
7706,other,1115,2.0,40.0,2.0
7707,other,1353,2.0,110.0,2.0
7708,other,1028,2.0,45.5,2.0
7709,other,1056,2.0,80.0,2.0
7710,other,1080,2.0,50.0,2.0
7711,other,1160,2.0,55.0,2.0
7712,other,1200,2.0,65.0,2.0
7713,other,1180,2.0,42.0,2.0
7714,other,1260,2.0,45.0,2.0
7715,other,1160,2.0,52.2,2.0
7716,other,1355,2.0,115.0,2.0
7717,other,1240,2.0,60.0,2.0
7718,other,1230,2.0,43.48,2.0
7719,other,950,2.0,44.0,2.0
7720,other,1045,2.0,45.0,2.0
7721,other,1202,2.0,48.0,2.0
7722,other,1200,2.0,62.5,2.0
7723,other,1100,2.0,48.0,2.0
7724,other,1468,2.0,140.0,2.0
7725,other,775,2.0,55.0,2.0
7726,other,1105,2.0,58.0,2.0
7727,other,1100,2.0,45.0,2.0
7728,other,823,2.0,28.0,2.0
7729,other,1180,2.0,69.0,2.0
7730,other,1001,2.0,33.03,2.0
7731,other,1282,2.0,87.0,2.0
7732,other,1300,1.0,115.0,2.0
7733,other,1350,2.0,80.0,2.0
7734,other,900,2.0,27.0,2.0
7735,other,1225,2.0,53.0,2.0
7736,other,1141,2.0,62.0,2.0
7737,other,1175,2.0,48.27,2.0
7738,other,1209,2.0,50.0,2.0
7739,other,1405,2.0,70.0,2.0
7740,other,1200,2.0,35.0,2.0
7741,other,1060,2.0,42.0,2.0
7742,other,1339,2.0,55.0,2.0
7743,other,1225,2.0,55.11,2.0
7744,other,1000,2.0,50.0,2.0
7745,other,1480,2.0,65.0,2.0
7746,other,910,2.0,30.5,2.0
7747,other,1133,2.0,55.0,2.0
7748,other,856,2.0,40.0,2.0
7749,other,1250,2.0,62.0,2.0
7750,other,1050,2.0,67.0,2.0
7751,other,925,2.0,48.0,2.0
7752,other,1395,2.0,63.59,2.0
7753,other,1132,2.0,67.0,2.0
7754,other,1262,2.0,63.0,2.0
7755,other,1380,2.0,80.0,2.0
7756,other,1200,2.0,54.0,2.0
7757,other,1178,2.0,47.0,2.0
7758,other,1093,2.0,65.0,2.0
7759,other,1367,2.0,62.0,2.0
7760,other,1015,2.0,45.0,2.0
7761,other,1100,2.0,62.7,2.0
7762,other,930,2.0,45.0,2.0
7763,other,1100,2.0,60.0,2.0
7764,other,700,2.0,27.0,2.0
7765,other,1050,2.0,45.0,2.0
7766,other,1200,2.0,66.0,2.0
7767,other,1180,2.0,48.0,2.0
7768,other,1070,2.0,42.0,2.0
7769,other,1000,2.0,130.0,2.0
7770,other,1300,2.0,60.0,2.0
7771,other,1135,2.0,68.0,2.0
7772,other,900,2.0,55.0,2.0
7773,other,1210,2.0,62.0,2.0
7774,other,1100,2.0,50.0,2.0
7775,other,1300,2.0,65.0,2.0
7776,other,1243,2.0,58.0,2.0
7777,other,1410,2.0,67.0,2.0
7778,other,1090,2.0,31.48,2.0
7779,other,1254,2.0,53.0,2.0
7780,other,1170,2.0,86.0,2.0
7781,other,1000,2.0,50.0,2.0
7782,other,920,2.0,35.0,2.0
7783,other,1280,2.0,40.0,2.0
7784,other,840,2.0,27.0,2.0
7785,other,1242,2.0,39.7,2.0
7786,other,800,2.0,50.0,2.0
7787,other,1225,2.0,150.0,2.0
7788,other,1260,2.0,58.0,2.0
7789,other,1200,2.0,150.0,2.0
7790,other,1250,2.0,65.0,2.0
7791,other,1225,2.0,48.0,2.0
7792,other,1350,2.0,80.0,2.0
7793,other,1188,2.0,73.0,2.0
7794,other,1045,2.0,42.0,2.0
7795,other,955,2.0,53.55,2.0
7796,other,1115,2.0,56.87,2.0
7797,other,1100,2.0,106.0,2.0
7798,other,1068,2.0,40.05,2.0
7799,other,1050,2.0,110.0,2.0
7800,other,900,2.0,45.0,2.0
7801,other,916,2.0,42.0,2.0
7802,other,850,2.0,33.0,2.0
7803,other,1146,2.0,38.5,2.0
7804,other,1265,2.0,70.0,2.0
7805,other,1012,2.0,59.0,2.0
7806,other,925,2.0,51.0,2.0
7807,other,1415,2.0,110.0,2.0
7808,other,1210,2.0,60.0,2.0
7809,other,1100,2.0,55.0,2.0
7810,other,1350,2.0,185.0,2.0
7811,other,824,2.0,60.0,2.0
7812,other,1095,2.0,40.0,2.0
7813,other,1200,2.0,49.5,2.0
7814,other,975,2.0,43.0,2.0
7815,other,900,2.0,42.0,2.0
7816,other,1010,2.0,46.0,2.0
7817,other,1140,2.0,76.0,2.0
7818,other,1198,2.0,84.0,2.0
7819,other,1370,2.0,75.0,2.0
7820,other,1316,2.0,55.5,2.0
7821,other,1050,2.0,43.0,2.0
7822,other,1000,1.0,55.0,2.0
7823,other,1200,2.0,125.0,2.0
7824,other,1200,2.0,50.0,2.0
7825,other,1313,2.0,58.27,2.0
7826,other,936,2.0,42.0,2.0
7827,other,1256,2.0,60.0,2.0
7828,other,1020,2.0,37.0,2.0
7829,other,830,2.0,34.0,2.0
7830,other,1210,2.0,40.0,2.0
7831,other,1520,2.0,62.0,2.0
7832,other,946,2.0,38.0,2.0
7833,other,860,1.0,43.0,2.0
7834,other,1200,2.0,70.0,2.0
7835,other,1100,2.0,60.0,2.0
7836,other,1300,2.0,79.0,2.0
7837,other,1311,2.0,48.0,2.0
7838,other,1000,2.0,53.0,2.0
7839,other,950,2.0,45.0,2.0
7840,other,1022,2.0,52.0,2.0
7841,other,990,2.0,44.55,2.0
7842,other,1135,2.0,55.0,2.0
7843,other,1170,2.0,105.0,2.0
7844,other,1200,3.0,44.0,2.0
7845,other,1350,2.0,67.5,2.0
7846,other,1240,2.0,43.79,2.0
7847,other,1175,2.0,48.27,2.0
7848,other,1030,2.0,61.0,2.0
7849,other,1165,2.0,135.0,2.0
7850,other,1107,2.0,33.0,2.0
7851,other,1050,2.0,38.0,2.0
7852,other,1315,2.0,90.0,2.0
7853,other,1210,2.0,72.0,2.0
7854,other,1170,2.0,68.0,2.0
7855,other,955,1.0,34.01,2.0
7856,other,1187,2.0,45.0,2.0
7857,other,1100,2.0,38.45,2.0
7858,other,1100,2.0,75.0,2.0
7859,other,1020,2.0,40.0,2.0
7860,other,1051,2.0,33.0,2.0
7861,other,1100,2.0,70.0,2.0
7862,other,1200,2.0,55.0,2.0
7863,other,1400,2.0,67.0,2.0
7864,other,1200,2.0,53.0,2.0
7865,other,1100,2.0,61.0,2.0
7866,other,1165,2.0,75.0,2.0
7867,other,965,2.0,45.0,2.0
7868,other,780,2.0,25.0,2.0
7869,other,1121,2.0,43.72,2.0
7870,other,1463,1.0,142.0,2.0
7871,other,1225,2.0,47.0,2.0
7872,other,1110,2.0,51.0,2.0
7873,other,1300,2.0,54.0,2.0
7874,other,960,2.0,32.0,2.0
7875,other,799,2.0,38.0,2.0
7876,other,1350,2.0,90.0,2.0
7877,other,1100,2.0,53.0,2.0
7878,other,792,2.0,70.0,2.0
7879,other,1147,2.0,54.0,2.0
7880,other,1065,2.0,50.0,2.0
7881,other,1205,2.0,42.18,2.0
7882,other,1260,2.0,75.0,2.0
7883,other,1199,2.0,50.0,2.0
7884,other,1070,2.0,33.0,2.0
7885,other,1326,2.0,62.17,2.0
7886,other,1234,2.0,61.0,2.0
7887,other,1069,2.0,55.0,2.0
7888,other,1375,2.0,105.0,2.0
7889,other,1160,2.0,41.75,2.0
7890,other,900,2.0,45.0,2.0
7891,other,1175,2.0,48.0,2.0
7892,other,1200,2.0,50.0,2.0
7893,other,1364,2.0,70.0,2.0
7894,other,1146,2.0,39.5,2.0
7895,other,1110,2.0,41.0,2.0
7896,other,1156,2.0,49.5,2.0
7897,other,1058,2.0,60.0,2.0
7898,other,1400,2.0,65.0,2.0
7899,other,1468,3.0,130.0,2.0
7900,other,1166,2.0,53.0,2.0
7901,other,900,2.0,46.0,2.0
7902,other,820,2.0,24.0,2.0
7903,other,1070,2.0,35.0,2.0
7904,other,1125,2.0,75.0,2.0
7905,other,920,2.0,37.0,2.0
7906,other,885,2.0,40.0,2.0
7907,other,925,2.0,63.0,2.0
7908,other,1200,2.0,79.0,2.0
7909,other,1464,2.0,56.0,2.0
7910,other,1500,1.0,160.0,2.0
7911,other,1200,2.0,50.0,2.0
7912,other,925,2.0,42.0,2.0
7913,other,1230,2.0,57.0,2.0
7914,other,1200,2.0,125.0,2.0
7915,other,1100,2.0,39.5,2.0
7916,other,1219,2.0,40.0,2.0
7917,other,970,2.0,40.0,2.0
7918,other,985,2.0,63.0,2.0
7919,other,1300,2.0,129.0,2.0
7920,other,1301,2.0,55.0,2.0
7921,other,902,2.0,42.0,2.0
7922,other,1080,2.0,55.0,2.0
7923,other,1000,2.0,80.0,2.0
7924,other,1240,2.0,52.6,2.0
7925,other,1200,2.0,49.0,2.0
7926,other,1203,2.0,59.86,2.0
7927,other,1134,2.0,40.0,2.0
7928,other,1100,2.0,56.1,2.0
7929,other,1150,2.0,75.0,2.0
7930,other,861,2.0,35.0,2.0
7931,other,1256,2.0,62.8,2.0
7932,other,1080,2.0,39.0,2.0
7933,other,1200,2.0,55.0,2.0
7934,other,900,2.0,70.0,2.0
7935,other,1100,2.0,38.0,2.0
7936,other,1205,2.0,60.0,2.0
7937,other,1200,3.0,46.14,2.0
7938,other,1125,2.0,44.0,2.0
7939,other,1200,2.0,70.0,2.0
7940,other,1200,2.0,160.0,2.0
7941,other,1090,2.0,36.0,2.0
7942,other,1150,2.0,56.0,2.0
7943,other,1141,2.0,49.0,2.0
7944,other,936,2.0,43.0,2.0
7945,other,1280,2.0,75.0,2.0
7946,other,1100,2.0,50.0,2.0
7947,other,1200,2.0,100.0,2.0
7948,other,1196,2.0,56.81,2.0
7949,other,1030,2.0,77.25,2.0
7950,other,1512,1.0,65.01,2.0
7951,other,975,2.0,50.0,2.0
7952,other,1380,2.0,75.0,2.0
7953,other,1000,2.0,45.0,2.0
7954,other,1080,2.0,45.0,2.0
7955,other,1190,2.0,100.0,2.0
7956,other,1180,2.0,63.0,2.0
7957,other,1206,2.0,38.5,2.0
7958,other,1161,2.0,36.69,2.0
7959,other,1097,2.0,65.0,2.0
7960,other,900,2.0,110.0,2.0
7961,other,1200,2.0,125.0,2.0
7962,other,1355,2.0,75.0,2.0
7963,other,1280,2.0,49.75,2.0
7964,other,1215,2.0,49.85,2.0
7965,other,1076,2.0,52.0,2.0
7966,other,1505,2.0,90.0,2.0
7967,other,1250,2.0,39.0,2.0
7968,other,1400,2.0,80.0,2.0
7969,other,1100,2.0,38.0,2.0
7970,other,745,2.0,50.0,2.0
7971,other,1355,2.0,95.0,2.0
7972,other,1037,2.0,36.28,2.0
7973,other,1220,2.0,68.0,2.0
7974,other,780,2.0,35.0,2.0
7975,other,1350,2.0,110.0,2.0
7976,other,1350,2.0,41.0,2.0
7977,other,1150,2.0,49.0,2.0
7978,other,1096,2.0,48.0,2.0
7979,other,1094,2.0,44.0,2.0
7980,other,1100,2.0,49.0,2.0
7981,other,1086,2.0,47.5,2.0
7982,other,1150,2.0,74.0,2.0
7983,other,1200,2.0,75.0,2.0
7984,other,1113,2.0,46.0,2.0
7985,other,1500,2.0,203.0,2.0
7986,other,935,2.0,32.73,2.0
7987,other,1140,2.0,52.0,2.0
7988,other,1050,2.0,40.0,2.0
7989,other,1200,3.0,85.0,2.0
7990,other,1200,2.0,34.0,2.0
7991,other,1000,2.0,48.0,2.0
7992,other,1095,2.0,38.52,2.0
7993,other,1252,2.0,55.0,2.0
7994,other,950,2.0,60.0,2.0
